snapped_at,price,market_cap,total_volume
2022-05-17 00:00:00 UTC,0.6697908287936356,0.0,114789.86933897474
2022-05-18 00:00:00 UTC,0.6689767344583321,0.0,711432.3005376538
2022-05-19 00:00:00 UTC,0.6616694470340775,0.0,15117.509162817605
2022-05-20 00:00:00 UTC,0.6438532171890035,0.0,11219.838799047033
2022-05-21 00:00:00 UTC,0.6480591363265387,0.0,19275.406280319563
2022-05-22 00:00:00 UTC,0.659440891701021,0.0,33712.05410440345
2022-05-23 00:00:00 UTC,0.6603817997429627,0.0,16063.109028229437
2022-05-24 00:00:00 UTC,0.6573695113721677,0.0,13861.96420667493
2022-05-25 00:00:00 UTC,0.6450199455438999,0.0,8290.256705261581
2022-05-26 00:00:00 UTC,0.6525179029842116,0.0,4217.636250819549
2022-05-27 00:00:00 UTC,0.653029779607795,0.0,6318.715102643155
2022-05-28 00:00:00 UTC,0.6444242976447078,0.0,14766.33116623813
2022-05-29 00:00:00 UTC,0.6512600989249098,0.0,5144.406261882624
2022-05-30 00:00:00 UTC,0.6542080321622873,0.0,3277.201054282657
2022-05-31 00:00:00 UTC,0.657811128266194,0.0,5820.718017583345
2022-06-01 00:00:00 UTC,0.6632369983040872,0.0,30334.14893532962
2022-06-02 00:00:00 UTC,0.6898331290329485,0.0,13894.5802960727
2022-06-03 00:00:00 UTC,0.6876398614564816,0.0,6409.957368461933
2022-06-04 00:00:00 UTC,0.6343161654121993,0.0,10733.784762352141
2022-06-05 00:00:00 UTC,0.6195853217197457,0.0,11696.060425072943
2022-06-06 00:00:00 UTC,0.6184738411831289,0.0,4738.071197710562
2022-06-07 00:00:00 UTC,0.623707184114934,0.0,10407.274776069225
2022-06-08 00:00:00 UTC,0.647280121876567,0.0,23992.37735123069
2022-06-09 00:00:00 UTC,0.6301980656234887,0.0,99002.81256052699
2022-06-10 00:00:00 UTC,0.6402675685155738,0.0,27226.184589394226
2022-06-11 00:00:00 UTC,0.6352808997151513,0.0,17380.925336937184
2022-06-12 00:00:00 UTC,0.6249749027199447,0.0,10751.381362093829
2022-06-13 00:00:00 UTC,0.6505217137291393,0.0,40470.96236240979
2022-06-14 00:00:00 UTC,0.6523462223246721,0.0,47198.927547011925
2022-06-15 00:00:00 UTC,0.6345577075726123,0.0,13547.461362938047
2022-06-16 00:00:00 UTC,0.6593667691176008,0.0,26191.090382068363
2022-06-17 00:00:00 UTC,0.6216760365988305,0.0,25081.504927736645
2022-06-18 00:00:00 UTC,0.6327619765300895,0.0,9463.781175016484
2022-06-19 00:00:00 UTC,0.6254203560300904,0.0,6565.5277712687
2022-06-20 00:00:00 UTC,0.6263635154247366,0.0,8709.820145358257
2022-06-21 00:00:00 UTC,0.6239941894520963,0.0,12994.768957371754
2022-06-22 00:00:00 UTC,0.6223345785934763,0.0,11008.868789011252
2022-06-23 00:00:00 UTC,0.6143310217665823,0.0,14301.227938523267
2022-06-24 00:00:00 UTC,0.6143330572652175,0.0,6827.8206699205475
2022-06-25 00:00:00 UTC,0.6013024923483068,0.0,20817.499440489843
2022-06-26 00:00:00 UTC,0.5863578599767337,0.0,84972.67918889249
2022-06-27 00:00:00 UTC,0.5744744014969094,0.0,14524.572375103835
2022-06-28 00:00:00 UTC,0.5470003494626382,0.0,11782.607519980165
2022-06-29 00:00:00 UTC,0.520073065484311,0.0,9670.96081982018
2022-06-30 00:00:00 UTC,0.5178929211224802,0.0,12734.406290888768
2022-07-01 00:00:00 UTC,0.47750900167658217,0.0,21964.504745388145
2022-07-02 00:00:00 UTC,0.47917508643541246,0.0,9087.088750407358
2022-07-03 00:00:00 UTC,0.47425893184257756,0.0,5354.9814232846475
2022-07-04 00:00:00 UTC,0.41805647922264677,0.0,69170.64133080919
2022-07-05 00:00:00 UTC,0.3884731368155646,0.0,36091.94659959992
2022-07-06 00:00:00 UTC,0.4133489896697529,0.0,39777.68507279921
2022-07-07 00:00:00 UTC,0.4033832013189525,0.0,8444.789762888318
2022-07-08 00:00:00 UTC,0.4017212961110335,0.0,13892.58936599819
2022-07-09 00:00:00 UTC,0.4219239804037447,0.0,12908.719687274115
2022-07-10 00:00:00 UTC,0.4031052465471602,0.0,16184.288344030725
2022-07-11 00:00:00 UTC,0.38870743874224906,0.0,9393.203646810205
2022-07-12 00:00:00 UTC,0.3985329912715965,0.0,6744.611001731729
2022-07-13 00:00:00 UTC,0.3939908447644097,0.0,9687.07360841596
2022-07-14 00:00:00 UTC,0.3906154781520946,0.0,4464.870390261599
2022-07-15 00:00:00 UTC,0.3842282923720548,0.0,12658.659079415469
2022-07-16 00:00:00 UTC,0.4039757668900026,0.0,7998.574352448567
2022-07-17 00:00:00 UTC,0.4032394812387434,0.0,8782.828489266645
2022-07-18 00:00:00 UTC,0.4076994190654684,0.0,19635.407409504347
2022-07-19 00:00:00 UTC,0.40922748487638705,0.0,15205.756662395448
2022-07-20 00:00:00 UTC,0.4187477759780455,0.0,14431.719254328069
2022-07-21 00:00:00 UTC,0.44079262347530507,0.0,20186.94451730648
2022-07-22 00:00:00 UTC,0.41341096519380666,0.0,49438.78502481588
2022-07-23 00:00:00 UTC,0.39799369631787523,0.0,32357.926915157223
2022-07-24 00:00:00 UTC,0.401718114793861,0.0,43379.72131216167
2022-07-25 00:00:00 UTC,0.4041114779331321,0.0,22927.569355767664
